id,YEAR,MONTH,TEMP,PRCP
108,2013,4,44.1,5.98
108,2013,5,54.52,5.67
108,2013,6,62.94,5.97
108,2013,7,73.64,2.0
108,2013,8,71.03,6.19
108,2013,9,60.19,8.69
108,2013,10,43.23,3.38
108,2013,11,34.46,5.77
108,2013,12,22.0,7.23
108,2014,1,28.2,5.17
108,2014,2,30.41,8.37
108,2014,3,39.4,8.12
108,2014,4,45.3,6.25
108,2014,5,55.66,4.01
108,2014,6,61.15,5.04
108,2014,7,73.75,1.93
108,2014,8,67.81,6.07
108,2014,9,60.64,2.91
108,2014,10,50.87,4.44
108,2014,11,33.05,6.98
108,2014,12,31.65,8.27
108,2015,1,28.0,4.94
108,2015,2,36.94,4.6
108,2015,3,42.95,3.92
108,2015,4,45.53,3.73
108,2015,5,55.43,4.71
108,2015,6,68.82,1.75
108,2015,7,69.31,3.52
108,2015,8,69.39,4.28
108,2015,9,59.16,2.54
108,2015,10,52.48,3.91
108,2015,11,31.96,5.49
108,2015,12,26.78,8.78
108,2016,1,26.63,7.45
108,2016,2,32.83,5.27
108,2016,3,39.46,7.16
108,2016,4,49.79,4.22
108,2016,5,54.46,5.03
108,2016,6,64.85,4.32
108,2016,7,68.97,2.1
108,2016,8,68.15,1.42
108,2016,9,57.24,4.52
108,2016,10,48.01,8.99
108,2016,11,39.91,6.16
108,2016,12,20.46,8.24
108,2017,1,17.69,5.8
108,2017,2,31.08,9.04
108,2017,3,40.75,9.76
108,2017,4,43.55,8.62
108,2017,5,53.96,4.55
108,2017,6,62.83,4.7
108,2017,7,73.73,1.84
108,2017,8,70.29,1.18
108,2017,9,58.34,3.24
108,2017,10,43.55,3.75
108,2017,11,37.3,9.56
108,2017,12,25.6,6.38
108,2018,1,31.67,9.37
108,2018,2,29.69,8.47
108,2018,3,36.44,6.91
108,2018,4,45.76,5.66
108,2018,5,57.46,4.82
108,2018,6,61.63,5.77
108,2018,7,72.41,2.2
108,2018,8,68.6,2.21
108,2018,9,58.72,3.91
108,2018,10,45.96,6.48
108,2018,11,33.7,5.92
108,2018,12,26.62,7.13
108,2019,1,26.98,6.15
108,2019,2,25.62,10.24
108,2019,3,33.53,3.57
108,2019,4,45.96,8.12
108,2019,5,53.35,5.16
108,2019,6,61.08,5.59
108,2019,7,68.9,4.18
108,2019,8,69.17,3.78
108,2019,9,58.02,5.43
108,2019,10,38.75,4.5
108,2019,11,34.26,3.35
108,2019,12,28.3,7.32
108,2020,1,29.84,9.86
108,2020,2,28.23,4.72
108,2020,3,37.61,5.31
108,2020,4,45.07,4.44
108,2020,5,54.32,5.53
108,2020,6,60.2,4.86
108,2020,7,68.72,2.07
108,2020,8,70.59,1.94
108,2020,9,60.5,2.02
108,2020,10,47.18,3.93
108,2020,11,33.95,6.18
108,2020,12,26.7,5.2
108,2021,1,28.4,6.67
108,2021,2,29.75,5.07
36,1933,1,52.29,25.8
36,1933,2,55.64,0.0
36,1933,3,62.52,0.0
36,1933,4,63.09,13.33
36,1933,5,65.53,12.9
36,1933,6,77.44,3.33
36,1933,7,85.43,0.0
36,1933,8,83.23,3.23
36,1933,9,74.37,0.0
36,1933,10,73.6,0.0
36,1933,11,70.47,0.0
36,1933,12,59.4,12.9
36,1934,1,59.71,6.45
36,1934,2,59.08,17.86
36,1934,3,71.39,0.0
36,1934,4,71.5,6.67
36,1934,5,75.79,3.23
36,1934,6,70.97,13.33
36,1934,7,85.06,0.0
36,1934,8,84.56,0.0
36,1934,9,80.99,6.67
36,1934,10,73.53,12.9
36,1934,11,63.16,10.0
36,1934,12,58.67,16.13
36,1935,1,55.09,16.13
36,1935,2,58.63,17.86
36,1935,3,55.06,16.13
36,1935,4,63.97,10.0
36,1935,5,67.27,6.45
36,1935,6,79.07,0.0
36,1935,7,84.68,0.0
36,1935,8,85.09,3.23
36,1935,9,80.74,3.33
36,1935,10,69.15,0.0
36,1935,11,61.92,10.0
36,1935,12,57.58,6.45
36,1936,1,58.41,3.23
36,1936,2,52.64,41.38
36,1936,3,55.76,16.13
36,1936,4,58.69,16.66
36,1936,5,64.5,12.9
36,1936,6,71.58,0.0
36,1936,7,77.36,6.45
36,1936,8,76.83,3.23
36,1936,9,71.73,6.67
36,1936,10,64.35,25.8
36,1936,11,59.12,10.0
36,1936,12,51.17,29.03
36,1937,1,39.8,25.8
36,1937,2,49.62,28.57
36,1937,3,52.68,35.48
36,1937,4,57.53,10.0
36,1937,5,62.59,35.48
36,1937,6,69.0,6.67
36,1937,7,76.14,6.45
36,1937,8,76.18,0.0
36,1937,9,74.28,6.67
36,1937,10,66.13,0.0
36,1937,11,56.36,13.33
36,1937,12,55.11,19.35
36,1938,1,53.68,19.35
36,1938,2,50.59,46.42
36,1938,3,52.31,29.03
36,1938,4,58.04,40.0
36,1938,5,62.72,25.8
36,1938,6,66.75,23.33
36,1938,7,74.34,6.45
36,1938,8,75.71,22.58
36,1938,9,74.63,6.67
36,1938,10,62.75,9.68
36,1938,11,55.75,3.33
36,1938,12,54.89,25.8
36,1939,1,50.03,32.25
36,1939,2,46.74,25.0
36,1939,3,52.78,30.64
36,1939,4,59.57,16.66
36,1939,5,61.34,14.51
36,1939,6,66.38,8.33
36,1939,7,70.0,3.23
36,1939,8,70.12,0.0
36,1939,9,70.14,21.66
36,1939,10,63.16,11.29
36,1939,11,57.17,9.76
36,1939,12,52.72,20.43
36,1940,1,50.47,49.46
36,1940,2,53.95,48.27
36,1940,3,57.84,31.18
36,1940,4,61.0,17.78
36,1940,5,66.91,9.68
36,1940,6,70.37,6.8
36,1940,7,72.28,2.42
36,1940,8,71.74,3.23
36,1940,9,69.16,6.67
36,1940,10,64.74,9.68
36,1940,11,55.19,14.17
36,1940,12,53.48,37.9
36,1941,1,51.86,42.14
36,1941,2,54.36,61.15
36,1941,3,57.0,28.38
36,1941,4,57.06,32.66
36,1941,5,65.51,15.48
36,1941,6,68.77,8.26
36,1941,7,73.2,1.29
36,1941,8,70.27,3.2
36,1941,9,67.58,3.9
36,1941,10,62.09,20.27
36,1941,11,55.93,17.41
36,1941,12,50.27,49.85
36,1942,1,49.05,31.07
36,1942,2,49.24,25.67
36,1942,3,53.62,16.74
36,1942,4,57.45,39.28
36,1942,5,62.57,14.9
36,1942,6,71.85,3.89
36,1942,7,79.54,3.64
36,1942,8,77.59,5.83
36,1942,9,71.85,4.37
36,1942,10,65.47,10.28
36,1942,11,54.93,19.48
36,1942,12,48.61,27.25
36,1943,1,48.44,29.82
36,1943,2,52.78,23.78
36,1943,3,56.25,34.75
36,1943,4,59.76,22.25
36,1943,5,66.52,8.06
36,1943,6,67.53,7.59
36,1943,7,73.96,5.47
36,1943,8,73.07,5.9
36,1943,9,72.53,5.59
36,1943,10,63.89,16.51
36,1943,11,56.77,10.42
36,1943,12,50.61,33.5
36,1944,1,49.41,28.81
36,1944,2,49.54,41.49
36,1944,3,55.07,14.99
36,1944,4,56.07,22.42
36,1944,5,63.07,16.91
36,1944,6,64.83,19.37
36,1944,7,69.7,10.46
36,1944,8,72.02,4.5
36,1944,9,70.17,10.83
36,1944,10,63.51,15.36
36,1944,11,53.02,35.84
36,1944,12,50.05,27.23
36,1945,1,47.69,22.19
36,1945,2,52.22,28.94
36,1945,3,51.32,38.89
36,1945,4,58.56,9.37
36,1945,5,61.95,16.24
36,1945,6,68.76,12.67
36,1945,7,73.59,9.94
36,1945,8,72.6,11.04
36,1945,9,71.76,6.6
36,1945,10,65.48,19.05
36,1945,11,55.8,21.77
36,1945,12,50.64,30.46
36,1946,1,49.87,11.39
36,1946,2,50.24,21.17
36,1946,3,54.5,26.88
36,1946,4,60.27,12.23
36,1946,5,62.13,15.6
36,1946,6,67.86,2.57
36,1946,7,71.82,6.95
36,1946,8,71.74,3.64
36,1946,9,70.59,3.93
36,1946,10,61.88,12.09
36,1946,11,54.44,22.32
36,1946,12,51.6,23.21
36,1947,1,48.1,9.02
36,1947,2,54.19,16.22
36,1947,3,57.62,27.27
36,1947,4,61.27,13.43
36,1947,5,64.8,13.2
36,1947,6,68.53,12.52
36,1947,7,71.33,1.4
36,1947,8,70.74,3.23
36,1947,9,70.67,6.97
36,1947,10,63.5,19.5
36,1947,11,53.76,12.12
36,1947,12,49.85,21.46
36,1948,1,50.03,12.64
36,1948,2,47.83,25.2
36,1948,3,49.78,34.41
36,1948,4,55.23,40.16
36,1948,5,59.66,19.67
36,1948,6,65.9,16.1
36,1948,7,69.88,7.0
36,1948,8,69.47,6.77
36,1948,9,67.82,8.31
36,1948,10,61.25,14.76
36,1948,11,53.09,11.06
36,1948,12,44.8,33.05
36,1949,1,39.05,29.01
36,1949,2,45.48,38.54
36,1949,3,51.14,37.79
36,1949,4,60.07,11.02
36,1949,5,62.59,23.93
36,1949,6,70.12,6.27
36,1949,7,72.44,5.16
36,1949,8,71.54,8.18
36,1949,9,70.86,6.92
36,1949,10,60.42,9.01
36,1949,11,58.7,12.81
36,1949,12,46.67,24.33
36,1950,1,43.52,38.14
36,1950,2,50.75,21.42
36,1950,3,53.41,25.81
36,1950,4,59.56,16.37
36,1950,5,61.83,15.76
36,1950,6,66.79,13.82
36,1950,7,73.34,10.61
36,1950,8,71.99,7.35
36,1950,9,67.83,14.6
36,1950,10,63.92,19.62
36,1950,11,58.25,25.95
36,1950,12,53.16,29.34
36,1951,1,47.66,35.42
36,1951,2,49.48,32.47
36,1951,3,53.22,16.36
36,1951,4,57.1,26.73
36,1951,5,62.55,13.12
36,1951,6,67.16,9.57
36,1951,7,72.02,9.54
36,1951,8,71.03,11.67
36,1951,9,69.69,10.3
36,1951,10,62.55,13.15
36,1951,11,54.38,23.83
36,1951,12,47.11,36.63
36,1952,1,45.47,39.59
36,1952,2,50.8,26.6
36,1952,3,50.22,36.24
36,1952,4,57.91,23.49
36,1952,5,64.87,7.38
36,1952,6,64.87,13.8
36,1952,7,73.1,12.62
36,1952,8,72.72,7.69
36,1952,9,70.98,10.8
36,1952,10,64.62,10.79
36,1952,11,52.49,17.66
36,1952,12,49.0,42.97
36,1953,1,52.82,28.8
36,1953,2,51.22,9.92
36,1953,3,53.33,18.83
36,1953,4,56.37,27.03
36,1953,5,59.99,17.31
36,1953,6,66.12,10.51
36,1953,7,74.47,6.66
36,1953,8,70.93,13.96
36,1953,9,70.08,8.57
36,1953,10,62.8,8.59
36,1953,11,56.24,29.67
36,1953,12,50.25,12.42
36,1954,1,48.16,32.89
36,1954,2,54.11,21.68
36,1954,3,51.57,34.6
36,1954,4,59.96,20.02
36,1954,5,63.61,12.99
36,1954,6,66.71,14.7
36,1954,7,73.87,8.37
36,1954,8,69.62,10.73
36,1954,9,68.18,5.93
36,1954,10,61.74,7.32
36,1954,11,56.07,20.08
36,1954,12,48.33,26.41
36,1955,1,45.14,34.99
36,1955,2,48.61,19.01
36,1955,3,54.13,10.42
36,1955,4,55.03,21.81
36,1955,5,61.31,17.88
36,1955,6,66.36,10.92
36,1955,7,69.66,6.92
36,1955,8,72.52,6.92
36,1955,9,69.73,6.9
36,1955,10,62.12,11.13
36,1955,11,53.85,21.09
36,1955,12,50.66,44.89
36,1956,1,49.61,40.79
36,1956,2,47.27,20.9
36,1956,3,53.87,7.32
36,1956,4,56.44,27.15
36,1956,5,62.72,20.97
36,1956,6,68.58,6.32
36,1956,7,71.3,9.54
36,1956,8,70.12,6.52
36,1956,9,70.7,5.42
36,1956,10,60.7,19.86
36,1956,11,55.91,3.28
36,1956,12,49.92,10.69
36,1957,1,45.75,37.18
36,1957,2,53.38,39.75
36,1957,3,54.63,30.35
36,1957,4,57.81,18.3
36,1957,5,61.47,27.12
36,1957,6,70.99,7.56
36,1957,7,73.11,5.2
36,1957,8,71.77,3.2
36,1957,9,69.43,7.57
36,1957,10,61.17,25.16
36,1957,11,53.3,18.08
36,1957,12,51.04,25.19
36,1958,1,50.59,23.31
36,1958,2,54.39,40.43
36,1958,3,51.36,45.5
36,1958,4,58.89,20.07
36,1958,5,65.26,9.16
36,1958,6,68.46,8.53
36,1958,7,71.54,8.19
36,1958,8,74.34,10.32
36,1958,9,71.69,9.6
36,1958,10,66.58,6.59
36,1958,11,55.8,12.18
36,1958,12,53.71,9.95
36,1959,1,51.75,21.08
36,1959,2,50.08,34.41
36,1959,3,57.84,8.82
36,1959,4,61.97,8.81
36,1959,5,62.15,10.14
36,1959,6,69.93,5.25
36,1959,7,74.77,5.72
36,1959,8,72.19,9.36
36,1959,9,68.38,11.66
36,1959,10,65.03,6.82
36,1959,11,57.3,3.75
36,1959,12,50.89,15.23
36,1960,1,46.97,33.63
36,1960,2,50.64,29.66
36,1960,3,56.12,23.15
36,1960,4,58.89,16.24
36,1960,5,62.45,12.49
36,1960,6,69.97,11.31
36,1960,7,72.73,7.9
36,1960,8,70.55,7.22
36,1960,9,69.58,9.49
36,1960,10,62.01,9.34
36,1960,11,53.22,30.58
36,1960,12,48.87,13.6
36,1961,1,49.83,17.37
36,1961,2,53.02,17.85
36,1961,3,53.24,29.7
36,1961,4,58.58,12.08
36,1961,5,59.74,14.21
36,1961,6,68.98,11.29
36,1961,7,72.94,7.5
36,1961,8,72.0,15.83
36,1961,9,66.99,8.95
36,1961,10,62.13,9.9
36,1961,11,52.98,20.03
36,1961,12,47.48,21.85
36,1962,1,47.39,15.9
36,1962,2,49.01,46.32
36,1962,3,50.49,27.3
36,1962,4,60.01,6.67
36,1962,5,60.01,12.54
36,1962,6,66.22,11.42
36,1962,7,69.59,8.78
36,1962,8,70.92,7.54
36,1962,9,67.33,10.38
36,1962,10,61.4,15.53
36,1962,11,55.12,10.82
36,1962,12,49.71,17.16
36,1963,1,46.03,11.39
36,1963,2,56.37,24.55
36,1963,3,52.21,24.14
36,1963,4,53.95,34.02
36,1963,5,61.71,16.13
36,1963,6,65.1,14.57
36,1963,7,69.94,4.12
36,1963,8,70.68,8.27
36,1963,9,70.7,14.3
36,1963,10,63.26,16.32
36,1963,11,54.06,26.53
36,1963,12,47.91,13.17
36,1964,1,47.21,25.56
36,1964,2,49.89,6.68
36,1964,3,51.34,22.82
36,1964,4,55.8,12.66
36,1964,5,58.92,15.28
36,1964,6,65.04,14.47
36,1964,7,70.82,7.69
36,1964,8,70.91,7.68
36,1964,9,66.56,4.79
36,1964,10,64.74,11.77
36,1964,11,51.62,26.82
36,1964,12,50.54,39.69
36,1965,1,49.51,23.67
36,1965,2,50.68,11.76
36,1965,3,53.51,21.13
36,1965,4,57.04,32.54
36,1965,5,60.94,5.87
36,1965,6,63.43,12.0
36,1965,7,69.1,8.05
36,1965,8,71.52,9.34
36,1965,9,65.38,6.79
36,1965,10,65.13,4.32
36,1965,11,55.86,31.96
36,1965,12,46.73,26.94
36,1966,1,47.93,15.41
36,1966,2,49.66,22.19
36,1966,3,54.66,14.41
36,1966,4,60.74,10.1
36,1966,5,63.15,14.93
36,1966,6,68.05,7.55
36,1966,7,69.83,7.4
36,1966,8,72.09,7.11
36,1966,9,68.35,9.84
36,1966,10,63.44,6.83
36,1966,11,56.42,26.75
36,1966,12,50.47,25.54
36,1967,1,49.74,23.26
36,1967,2,52.2,7.7
36,1967,3,53.82,28.4
36,1967,4,51.09,42.72
36,1967,5,62.11,11.27
36,1967,6,63.78,18.24
36,1967,7,71.66,8.28
36,1967,8,73.4,10.01
36,1967,9,70.23,17.72
36,1967,10,64.95,6.43
36,1967,11,58.63,23.16
36,1967,12,47.86,18.74
36,1968,1,48.76,20.98
36,1968,2,55.83,27.1
36,1968,3,56.14,17.86
36,1968,4,58.81,9.08
36,1968,5,62.09,10.51
36,1968,6,67.83,9.55
36,1968,7,71.22,9.42
36,1968,8,69.86,8.82
36,1968,9,68.8,7.29
36,1968,10,62.04,15.23
36,1968,11,55.7,19.73
36,1968,12,47.62,28.55
36,1969,1,50.35,42.56
36,1969,2,49.62,50.11
36,1969,3,53.27,19.56
36,1969,4,57.81,17.36
36,1969,5,63.31,13.73
36,1969,6,65.53,18.05
36,1969,7,71.16,8.92
36,1969,8,72.67,5.0
36,1969,9,69.1,9.99
36,1969,10,61.14,9.25
36,1969,11,56.87,14.72
36,1969,12,51.97,22.61
36,1970,1,51.12,33.82
36,1970,2,54.15,18.18
36,1970,3,55.6,16.36
36,1970,4,55.81,7.97
36,1970,5,64.54,5.8
36,1970,6,68.31,10.57
36,1970,7,73.53,5.32
36,1970,8,72.42,4.78
36,1970,9,69.16,2.34
36,1970,10,61.57,10.91
36,1970,11,56.25,25.02
36,1970,12,48.29,33.71
36,1971,1,48.94,15.67
36,1971,2,50.89,16.52
36,1971,3,53.44,13.26
36,1971,4,56.27,12.77
36,1971,5,59.62,22.29
36,1971,6,66.35,7.39
36,1971,7,71.84,4.65
36,1971,8,73.96,6.15
36,1971,9,69.77,5.66
36,1971,10,60.2,8.94
36,1971,11,53.49,11.7
36,1971,12,46.53,34.0
36,1972,1,46.42,10.58
36,1972,2,52.41,14.0
36,1972,3,57.66,8.57
36,1972,4,58.61,11.33
36,1972,5,63.7,5.23
36,1972,6,68.79,12.17
36,1972,7,73.75,2.63
36,1972,8,72.73,4.56
36,1972,9,67.89,8.76
36,1972,10,61.97,17.85
36,1972,11,53.68,23.46
36,1972,12,47.38,22.29
36,1973,1,46.87,12.01
36,1973,2,52.14,14.93
36,1973,3,50.98,15.24
36,1973,4,58.3,3.76
36,1973,5,64.81,6.67
36,1973,6,70.86,2.98
36,1973,7,72.0,2.45
36,1973,8,71.08,3.54
36,1973,9,67.93,5.74
36,1973,10,62.06,5.28
36,1973,11,53.14,14.23
36,1973,12,50.1,11.46
36,1974,1,47.75,15.44
36,1974,2,50.21,9.11
36,1974,3,54.04,12.85
36,1974,4,57.34,7.54
36,1974,5,62.67,5.24
36,1974,6,69.95,3.89
36,1974,7,73.08,4.6
36,1974,8,72.17,2.89
36,1974,9,70.95,1.72
36,1974,10,63.54,7.59
36,1974,11,54.88,5.86
36,1974,12,48.5,9.38
36,1975,1,47.98,8.03
36,1975,2,50.14,12.39
36,1975,3,51.77,15.41
36,1975,4,52.57,10.18
36,1975,5,62.73,4.15
36,1975,6,67.27,4.29
36,1975,7,71.82,2.98
36,1975,8,71.14,3.34
36,1975,9,70.52,4.08
36,1975,10,60.97,7.7
36,1975,11,53.67,7.09
36,1975,12,49.5,6.41
36,1976,1,50.12,3.4
36,1976,2,51.66,10.24
36,1976,3,52.79,5.01
36,1976,4,55.37,6.75
36,1976,5,64.07,2.8
36,1976,6,69.03,2.47
36,1976,7,72.41,4.29
36,1976,8,70.27,4.58
36,1976,9,68.85,7.87
36,1976,10,64.69,3.29
36,1976,11,58.31,4.4
36,1976,12,50.23,2.47
36,1977,1,48.44,7.05
36,1977,2,54.22,6.0
36,1977,3,51.5,7.34
36,1977,4,59.88,3.14
36,1977,5,58.86,11.06
36,1977,6,69.46,3.34
36,1977,7,73.37,1.23
36,1977,8,73.59,4.45
36,1977,9,68.99,3.79
36,1977,10,63.89,3.43
36,1977,11,57.12,4.01
36,1977,12,53.53,13.4
36,1978,1,52.05,16.48
36,1978,2,52.42,13.44
36,1978,3,57.62,13.15
36,1978,4,56.46,12.39
36,1978,5,64.68,1.66
36,1978,6,69.68,1.17
36,1978,7,72.79,1.45
36,1978,8,72.21,1.91
36,1978,9,69.34,5.13
36,1978,10,65.45,2.36
36,1978,11,52.71,9.93
36,1978,12,45.95,7.59
36,1979,1,47.05,14.84
36,1979,2,49.46,12.5
36,1979,3,54.17,3.99
36,1979,4,58.41,0.96
36,1979,5,64.41,1.12
36,1979,6,70.72,0.57
36,1979,7,73.36,0.22
36,1979,8,72.31,0.69
36,1979,9,73.8,0.09
36,1979,10,64.41,1.36
36,1979,11,54.44,1.08
36,1979,12,51.4,1.64
36,1980,1,51.82,4.66
36,1980,2,54.8,4.11
36,1980,3,53.83,2.86
36,1980,4,59.28,1.82
36,1980,5,61.05,1.02
36,1980,6,67.37,0.44
36,1980,7,74.4,0.47
36,1980,8,72.28,0.21
36,1980,9,69.02,0.52
36,1980,10,64.19,0.31
36,1980,11,56.59,0.1
36,1980,12,52.36,0.76
36,1981,1,52.19,1.47
36,1981,2,53.99,1.74
36,1981,3,54.5,1.98
36,1981,4,60.46,0.72
36,1981,5,64.56,1.13
36,1981,6,74.79,0.21
36,1981,7,74.91,0.24
36,1981,8,75.18,0.16
36,1981,9,71.47,0.18
36,1981,10,61.72,1.87
36,1981,11,57.84,3.82
36,1981,12,52.79,3.69
36,1982,1,47.41,3.95
36,1982,2,53.61,2.5
36,1982,3,53.69,4.3
36,1982,4,58.45,1.44
36,1982,5,63.93,1.29
36,1982,6,66.72,1.28
36,1982,7,73.13,0.53
36,1982,8,73.89,1.19
36,1982,9,70.04,2.19
36,1982,10,64.15,1.7
36,1982,11,54.02,3.91
36,1982,12,49.34,3.49
36,1983,1,51.01,3.64
36,1983,2,53.63,4.43
36,1983,3,55.25,4.04
36,1983,4,56.32,2.3
36,1983,5,64.26,0.53
36,1983,6,68.64,0.73
36,1983,7,72.91,0.19
36,1983,8,74.84,1.06
36,1983,9,73.25,0.82
36,1983,10,66.36,0.88
36,1983,11,56.35,3.12
36,1983,12,52.38,4.0
36,1984,1,52.28,0.88
36,1984,2,53.54,1.29
36,1984,3,58.74,0.81
36,1984,4,59.27,0.23
36,1984,5,68.43,0.32
36,1984,6,69.77,0.79
36,1984,7,76.12,0.78
36,1984,8,75.06,0.61
36,1984,9,75.18,0.55
36,1984,10,62.11,0.8
36,1984,11,54.47,2.31
36,1984,12,48.44,2.5
36,1985,1,48.64,1.35
36,1985,2,52.13,1.5
36,1985,3,52.72,1.93
36,1985,4,61.84,1.56
36,1985,5,63.88,3.98
36,1985,6,72.2,1.9
36,1985,7,75.9,0.34
36,1985,8,73.3,0.11
36,1985,9,67.74,1.02
36,1985,10,63.68,0.8
36,1985,11,52.94,2.27
36,1985,12,49.6,1.13
36,1986,1,54.64,1.56
36,1986,2,54.92,3.6
36,1986,3,58.52,2.01
36,1986,4,60.09,1.2
36,1986,5,64.84,0.68
36,1986,6,71.09,0.42
36,1986,7,72.55,0.67
36,1986,8,74.28,0.17
36,1986,9,66.18,0.72
36,1986,10,63.93,0.43
36,1986,11,58.52,0.49
36,1986,12,51.03,1.02
36,1987,1,48.75,1.21
36,1987,2,53.13,2.45
36,1987,3,55.47,1.59
36,1987,4,63.63,0.5
36,1987,5,66.31,0.93
36,1987,6,70.55,0.6
36,1987,7,70.87,0.63
36,1987,8,73.41,0.28
36,1987,9,70.9,0.46
36,1987,10,66.86,1.29
36,1987,11,56.25,1.06
36,1987,12,48.51,2.15
36,1988,1,50.03,1.42
36,1988,2,55.38,0.56
36,1988,3,58.52,0.41
36,1988,4,60.34,1.98
36,1988,5,64.25,0.38
36,1988,6,68.99,0.21
36,1988,7,75.71,0.07
36,1988,8,73.53,0.2
36,1988,9,70.23,0.47
36,1988,10,66.1,0.43
36,1988,11,56.2,1.82
36,1988,12,49.56,2.08
36,1989,1,47.79,1.06
36,1989,2,49.85,1.68
36,1989,3,57.41,1.23
36,1989,4,63.97,0.5
36,1989,5,64.62,0.51
36,1989,6,69.83,0.88
36,1989,7,74.43,0.2
36,1989,8,71.88,0.62
36,1989,9,69.46,3.8
36,1989,10,63.02,4.25
36,1989,11,57.6,1.92
36,1989,12,50.56,0.71
36,1990,1,49.88,7.57
36,1990,2,49.57,6.54
36,1990,3,56.16,4.76
36,1990,4,62.08,5.17
36,1990,5,63.93,4.33
36,1990,6,71.02,1.25
36,1990,7,75.51,0.68
36,1990,8,73.6,1.14
36,1990,9,71.85,1.38
36,1990,10,66.4,1.13
36,1990,11,56.62,2.75
36,1990,12,46.99,3.78
36,1991,1,50.28,4.27
36,1991,2,56.41,4.12
36,1991,3,51.66,15.97
36,1991,4,58.65,3.18
36,1991,5,61.55,2.53
36,1991,6,67.05,1.5
36,1991,7,73.13,1.58
36,1991,8,72.42,1.52
36,1991,9,71.59,2.08
36,1991,10,66.86,2.74
36,1991,11,57.65,2.91
36,1991,12,50.32,6.65
36,1992,1,49.37,5.66
36,1992,2,55.89,13.82
36,1992,3,56.69,11.42
36,1992,4,63.92,2.25
36,1992,5,68.59,1.93
36,1992,6,70.03,1.88
36,1992,7,74.0,2.27
36,1992,8,75.38,1.08
36,1992,9,71.83,0.41
36,1992,10,66.1,4.02
36,1992,11,56.61,1.7
36,1992,12,47.73,11.61
36,1993,1,48.5,16.24
36,1993,2,51.27,14.48
36,1993,3,58.14,6.75
36,1993,4,60.64,2.47
36,1993,5,66.01,3.29
36,1993,6,70.74,2.61
36,1993,7,72.4,0.89
36,1993,8,73.2,0.32
36,1993,9,70.14,0.4
36,1993,10,64.84,2.91
36,1993,11,55.15,4.86
36,1993,12,49.48,5.55
36,1994,1,50.73,5.0
36,1994,2,50.58,11.24
36,1994,3,57.79,4.75
36,1994,4,60.0,6.48
36,1994,5,63.14,5.71
36,1994,6,71.39,0.47
36,1994,7,73.59,0.89
36,1994,8,75.4,0.57
36,1994,9,71.09,1.39
36,1994,10,62.9,2.6
36,1994,11,50.58,9.35
36,1994,12,48.59,7.92
36,1995,1,51.5,5.42
36,1995,2,55.99,0.67
36,1995,3,55.87,2.09
36,1995,4,58.46,0.97
36,1995,5,61.21,0.52
36,1995,6,67.32,0.28
36,1995,7,73.67,0.07
36,1995,8,74.3,0.04
36,1995,9,71.67,0.0
36,1995,10,65.13,0.03
36,1995,11,59.6,0.08
36,1995,12,52.82,1.16
36,1996,1,51.92,1.18
36,1996,2,54.73,1.93
36,1996,3,56.93,1.02
36,1996,4,62.14,0.34
36,1996,5,66.18,0.15
36,1996,6,70.85,0.14
36,1996,7,76.55,1.63
36,1996,8,75.76,0.84
36,1996,9,70.21,1.63
36,1996,10,63.05,5.69
36,1996,11,56.96,7.69
36,1996,12,52.43,8.72
36,1997,1,51.35,2.47
36,1997,2,53.25,0.25
36,1997,3,59.14,0.08
36,1997,4,61.15,0.12
36,1997,5,70.39,0.08
36,1997,6,70.3,0.2
36,1997,7,73.68,0.15
36,1997,8,75.57,0.01
36,1997,9,73.96,0.4
36,1997,10,64.38,0.05
36,1997,11,58.08,1.05
36,1997,12,49.7,0.94
36,1998,1,51.58,1.76
36,1998,2,51.03,4.17
36,1998,3,55.6,0.77
36,1998,4,57.02,0.82
36,1998,5,59.96,0.66
36,1998,6,66.57,0.3
36,1998,7,73.74,0.0
36,1998,8,75.57,0.07
36,1998,9,69.85,0.08
36,1998,10,61.83,0.09
36,1998,11,54.16,0.58
36,1998,12,47.74,0.36
36,1999,1,49.66,5.77
36,1999,2,50.57,7.01
36,1999,3,52.1,5.88
36,1999,4,55.72,5.86
36,1999,5,61.94,1.7
36,1999,6,67.41,1.3
36,1999,7,72.04,1.15
36,1999,8,71.6,0.98
36,1999,9,69.37,1.96
36,1999,10,66.05,1.28
36,1999,11,56.78,3.77
36,1999,12,50.45,2.29
36,2000,1,51.66,7.35
36,2000,2,52.92,10.5
36,2000,3,54.97,4.45
36,2000,4,60.99,3.02
36,2000,5,65.85,2.73
36,2000,6,71.76,0.79
36,2000,7,72.09,0.3
36,2000,8,73.86,1.57
36,2000,9,70.26,1.61
36,2000,10,61.3,3.88
36,2000,11,51.32,2.88
36,2000,12,50.88,2.72
36,2001,1,47.7,5.34
36,2001,2,49.31,7.21
36,2001,3,56.31,3.1
36,2001,4,55.89,3.5
36,2001,5,68.08,1.02
36,2001,6,71.04,0.81
36,2001,7,71.7,1.02
36,2001,8,72.81,0.39
36,2001,9,69.63,0.61
36,2001,10,64.48,0.98
36,2001,11,56.18,3.3
36,2001,12,48.95,4.85
36,2002,1,47.71,2.81
36,2002,2,52.51,1.77
36,2002,3,53.48,2.79
36,2002,4,58.35,2.03
36,2002,5,62.5,0.93
36,2002,6,69.2,0.33
36,2002,7,73.38,0.42
36,2002,8,71.6,0.39
