Commodity,Country,Year,Production,Consumption,Pid,ISO3166_alpha3,ISO3166_numeric
Coal,Netherlands,1966,,0.338,166,NLD,528
Coal,Netherlands,1967,,0.325,166,NLD,528
Coal,Netherlands,1968,,0.308,166,NLD,528
Coal,Netherlands,1969,,0.262,166,NLD,528
Coal,Netherlands,1970,,0.192,166,NLD,528
Coal,Netherlands,1971,,0.145,166,NLD,528
Coal,Netherlands,1972,,0.124,166,NLD,528
Coal,Netherlands,1973,,0.126,166,NLD,528
Coal,Netherlands,1974,,0.12,166,NLD,528
Coal,Netherlands,1975,,0.101,166,NLD,528
Coal,Netherlands,1976,,0.126,166,NLD,528
Coal,Netherlands,1977,,0.132,166,NLD,528
Coal,Netherlands,1978,,0.151,166,NLD,528
Coal,Netherlands,1979,,0.144,166,NLD,528
Coal,Netherlands,1980,,0.167,166,NLD,528
Coal,Netherlands,1981,,0.185,166,NLD,528
Coal,Netherlands,1982,,0.214,166,NLD,528
Coal,Netherlands,1983,,0.221,166,NLD,528
Coal,Netherlands,1984,,0.267,166,NLD,528
Coal,Netherlands,1985,,0.266,166,NLD,528
Coal,Netherlands,1986,,0.274,166,NLD,528
Coal,Netherlands,1987,,0.289,166,NLD,528
Coal,Netherlands,1988,,0.346,166,NLD,528
Coal,Netherlands,1989,,0.343,166,NLD,528
Coal,Netherlands,1990,,0.366,166,NLD,528
Coal,Netherlands,1991,,0.337,166,NLD,528
Coal,Netherlands,1992,,0.336,166,NLD,528
Coal,Netherlands,1993,,0.339,166,NLD,528
Coal,Netherlands,1994,,0.361,166,NLD,528
Coal,Netherlands,1995,,0.373,166,NLD,528
Coal,Netherlands,1996,,0.36,166,NLD,528
Coal,Netherlands,1997,,0.35,166,NLD,528
Coal,Netherlands,1998,,0.357,166,NLD,528
Coal,Netherlands,1999,,0.313,166,NLD,528
Coal,Netherlands,2000,,0.325,166,NLD,528
Coal,Netherlands,2001,,0.346,166,NLD,528
Coal,Netherlands,2002,,0.348,166,NLD,528
Coal,Netherlands,2003,,0.36,166,NLD,528
Coal,Netherlands,2004,,0.355,166,NLD,528
Coal,Netherlands,2005,,0.339,166,NLD,528
Coal,Netherlands,2006,,0.323,166,NLD,528
Coal,Netherlands,2007,,0.352,166,NLD,528
Coal,Netherlands,2008,,0.333,166,NLD,528
Coal,Netherlands,2009,,0.314,166,NLD,528
Coal,Netherlands,2010,,0.316,166,NLD,528
Coal,Netherlands,2011,,0.3117,166,NLD,528
Coal,Netherlands,2012,,0.3425,166,NLD,528
Coal,Netherlands,2013,,0.3427,166,NLD,528
Coal,Netherlands,2014,,0.3791,166,NLD,528
Coal,Netherlands,2015,,0.4611,166,NLD,528
Coal,Netherlands,2016,,0.4273,166,NLD,528
Coal,Netherlands,2017,,0.383,166,NLD,528
Coal,Netherlands,2018,,0.3438,166,NLD,528
Coal,Netherlands,2019,,0.2665,166,NLD,528
Coal,Netherlands Antilles,1965,,,167,ANT,530
Coal,Netherlands Antilles,1966,,,167,ANT,530
Coal,Netherlands Antilles,1967,,,167,ANT,530
Coal,Netherlands Antilles,1968,,,167,ANT,530
Coal,Netherlands Antilles,1969,,,167,ANT,530
Coal,Netherlands Antilles,1970,,,167,ANT,530
Coal,Netherlands Antilles,1971,,,167,ANT,530
Coal,Netherlands Antilles,1972,,,167,ANT,530
Coal,Netherlands Antilles,1973,,,167,ANT,530
Coal,Netherlands Antilles,1974,,,167,ANT,530
Coal,Netherlands Antilles,1975,,,167,ANT,530
Coal,Netherlands Antilles,1976,,,167,ANT,530
Coal,Netherlands Antilles,1977,,,167,ANT,530
Coal,Netherlands Antilles,1978,,,167,ANT,530
Coal,Netherlands Antilles,1979,,,167,ANT,530
Coal,Netherlands Antilles,1980,,,167,ANT,530
Coal,Netherlands Antilles,1981,,,167,ANT,530
Coal,Netherlands Antilles,1982,,,167,ANT,530
Coal,Netherlands Antilles,1983,,,167,ANT,530
Coal,Netherlands Antilles,1984,,,167,ANT,530
Coal,Netherlands Antilles,1985,,,167,ANT,530
Coal,Netherlands Antilles,1986,,,167,ANT,530
Coal,Netherlands Antilles,1987,,,167,ANT,530
Coal,Netherlands Antilles,1988,,,167,ANT,530
Coal,Netherlands Antilles,1989,,,167,ANT,530
Coal,Netherlands Antilles,1990,,,167,ANT,530
Coal,Netherlands Antilles,1991,,,167,ANT,530
Coal,Netherlands Antilles,1992,,,167,ANT,530
Coal,Netherlands Antilles,1993,,,167,ANT,530
Coal,Netherlands Antilles,1994,,,167,ANT,530
Coal,Netherlands Antilles,1995,,,167,ANT,530
Coal,Netherlands Antilles,1996,,,167,ANT,530
Coal,Netherlands Antilles,1997,,,167,ANT,530
Coal,Netherlands Antilles,1998,,,167,ANT,530
Coal,Netherlands Antilles,1999,,,167,ANT,530
Coal,Netherlands Antilles,2000,,,167,ANT,530
Coal,Netherlands Antilles,2001,,,167,ANT,530
Coal,Netherlands Antilles,2002,,,167,ANT,530
Coal,Netherlands Antilles,2003,,,167,ANT,530
Coal,Netherlands Antilles,2004,,,167,ANT,530
Coal,Netherlands Antilles,2005,,,167,ANT,530
Coal,Netherlands Antilles,2006,,,167,ANT,530
Coal,Netherlands Antilles,2007,,,167,ANT,530
Coal,Netherlands Antilles,2008,,,167,ANT,530
Coal,Netherlands Antilles,2009,,,167,ANT,530
Coal,Netherlands Antilles,2010,,,167,ANT,530
Coal,Netherlands Antilles,2011,,,167,ANT,530
Coal,Netherlands Antilles,2012,,,167,ANT,530
Coal,Netherlands Antilles,2013,,,167,ANT,530
Coal,Netherlands Antilles,2014,,,167,ANT,530
Coal,Netherlands Antilles,2015,,,167,ANT,530
Coal,Netherlands Antilles,2016,,,167,ANT,530
Coal,Netherlands Antilles,2017,,,167,ANT,530
Coal,Netherlands Antilles,2018,,,167,ANT,530
Coal,Netherlands Antilles,2019,,,167,ANT,530
Coal,New Caledonia,1995,,,169,NCL,540
Coal,New Caledonia,1996,,,169,NCL,540
Coal,New Caledonia,1997,,,169,NCL,540
Coal,New Caledonia,1998,,,169,NCL,540
Coal,New Caledonia,1999,,,169,NCL,540
Coal,New Caledonia,2000,,,169,NCL,540
Coal,New Caledonia,2001,,,169,NCL,540
Coal,New Caledonia,2002,,,169,NCL,540
Coal,New Caledonia,2003,,,169,NCL,540
Coal,New Caledonia,2004,,,169,NCL,540
Coal,New Caledonia,2005,,,169,NCL,540
Coal,New Caledonia,2006,,,169,NCL,540
Coal,New Caledonia,2007,,,169,NCL,540
Coal,New Caledonia,2008,,,169,NCL,540
Coal,New Caledonia,2009,,,169,NCL,540
Coal,New Caledonia,2010,,,169,NCL,540
Coal,New Caledonia,2011,,,169,NCL,540
Coal,New Caledonia,2012,,,169,NCL,540
Coal,New Caledonia,2013,,,169,NCL,540
Coal,New Caledonia,2014,,,169,NCL,540
Coal,New Caledonia,2015,,,169,NCL,540
Coal,New Caledonia,2016,,,169,NCL,540
Coal,New Caledonia,2017,,,169,NCL,540
Coal,New Caledonia,2018,,,169,NCL,540
Coal,New Caledonia,2019,,,169,NCL,540
Coal,New Zealand,1965,,0.06887286,174,NZL,554
Coal,New Zealand,1966,,0.0669888,174,NZL,554
Coal,New Zealand,1967,,0.061169148,174,NZL,554
Coal,New Zealand,1968,,0.0575685,174,NZL,554
Coal,New Zealand,1969,,0.05903388,174,NZL,554
Coal,New Zealand,1970,,0.059075748,174,NZL,554
Coal,New Zealand,1971,,0.05254434,174,NZL,554
Coal,New Zealand,1972,,0.053842248,174,NZL,554
Coal,New Zealand,1973,,0.061001676,174,NZL,554
Coal,New Zealand,1974,,0.06280042,174,NZL,554
Coal,New Zealand,1975,,0.05909983,174,NZL,554
Coal,New Zealand,1976,,0.0609001,174,NZL,554
Coal,New Zealand,1977,,0.05800022,174,NZL,554
Coal,New Zealand,1978,,0.05350002,174,NZL,554
Coal,New Zealand,1979,,0.04769998,174,NZL,554
Coal,New Zealand,1980,,0.04906161,174,NZL,554
Coal,New Zealand,1981,0.052101777,0.04888061,174,NZL,554
Coal,New Zealand,1982,0.052677026,0.04791795,174,NZL,554
Coal,New Zealand,1983,0.058415627,0.0530955,174,NZL,554
Coal,New Zealand,1984,0.060302873,0.04938179,174,NZL,554
Coal,New Zealand,1985,0.057652719,0.04559771,174,NZL,554
Coal,New Zealand,1986,0.060114519,0.05240468,174,NZL,554
Coal,New Zealand,1987,0.052289051,0.04373952,174,NZL,554
Coal,New Zealand,1988,0.058839022,0.04739746,174,NZL,554
Coal,New Zealand,1989,0.06673064,0.05160339,174,NZL,554
Coal,New Zealand,1990,0.062725447,0.0501418,174,NZL,554
Coal,New Zealand,1991,0.065804899,0.047809959,174,NZL,554
Coal,New Zealand,1992,0.074933182,0.052645558,174,NZL,554
Coal,New Zealand,1993,0.084559537,0.05186266,174,NZL,554
Coal,New Zealand,1994,0.077644752,0.049023736,174,NZL,554
Coal,New Zealand,1995,0.095211778,0.049159452,174,NZL,554
Coal,New Zealand,1996,0.097212809,0.048447921,174,NZL,554
Coal,New Zealand,1997,0.091468069,0.052302059,174,NZL,554
Coal,New Zealand,1998,0.079440229,0.047689651,174,NZL,554
Coal,New Zealand,1999,0.091706005,0.048856802,174,NZL,554
Coal,New Zealand,2000,0.091350404,0.04629575,174,NZL,554
Coal,New Zealand,2001,0.103788879,0.057335677,174,NZL,554
Coal,New Zealand,2002,0.119322178,0.05730703,174,NZL,554
Coal,New Zealand,2003,0.135486122,0.08270795,174,NZL,554
Coal,New Zealand,2004,0.13698136,0.085459172,174,NZL,554
Coal,New Zealand,2005,0.139431154,0.095138899,174,NZL,554
Coal,New Zealand,2006,0.150034791,0.093677346,174,NZL,554
Coal,New Zealand,2007,0.124821613,0.070995616,174,NZL,554
Coal,New Zealand,2008,0.125048304,0.088100666,174,NZL,554
Coal,New Zealand,2009,0.116330975,0.067748221,174,NZL,554
Coal,New Zealand,2010,0.138881389,0.057859137,174,NZL,554
Coal,New Zealand,2011,0.128181127,0.058570766,174,NZL,554
Coal,New Zealand,2012,0.127185783,0.072979303,174,NZL,554
Coal,New Zealand,2013,0.120699721,0.064359015,174,NZL,554
Coal,New Zealand,2014,0.103309171,0.059435581,174,NZL,554
Coal,New Zealand,2015,0.085342335,0.060024512,174,NZL,554
Coal,New Zealand,2016,0.07157203,0.049666086,174,NZL,554
Coal,New Zealand,2017,0.072453659,0.052330923,174,NZL,554
Coal,New Zealand,2018,0.080542779,0.054317844,174,NZL,554
Coal,New Zealand,2019,0.075839439,0.062045989,174,NZL,554
Coal,Nigeria,1965,,,177,NGA,566
Coal,Nigeria,1966,,,177,NGA,566
Coal,Nigeria,1967,,,177,NGA,566
Coal,Nigeria,1968,,,177,NGA,566
Coal,Nigeria,1969,,,177,NGA,566
Coal,Nigeria,1970,,,177,NGA,566
Coal,Nigeria,1971,,,177,NGA,566
Coal,Nigeria,1972,,,177,NGA,566
Coal,Nigeria,1973,,,177,NGA,566
Coal,Nigeria,1974,,,177,NGA,566
Coal,Nigeria,1975,,,177,NGA,566
Coal,Nigeria,1976,,,177,NGA,566
Coal,Nigeria,1977,,,177,NGA,566
Coal,Nigeria,1978,,,177,NGA,566
Coal,Nigeria,1979,,,177,NGA,566
Coal,Nigeria,1980,,,177,NGA,566
Coal,Nigeria,1981,,,177,NGA,566
Coal,Nigeria,1982,,,177,NGA,566
Coal,Nigeria,1983,,,177,NGA,566
Coal,Nigeria,1984,,,177,NGA,566
Coal,Nigeria,1985,,,177,NGA,566
Coal,Nigeria,1986,,,177,NGA,566
Coal,Nigeria,1987,,,177,NGA,566
Coal,Nigeria,1988,,,177,NGA,566
Coal,Nigeria,1989,,,177,NGA,566
Coal,Nigeria,1990,,,177,NGA,566
Coal,Nigeria,1991,,,177,NGA,566
Coal,Nigeria,1992,,,177,NGA,566
Coal,Nigeria,1993,,,177,NGA,566
Coal,Nigeria,1994,,,177,NGA,566
Coal,Nigeria,1995,,,177,NGA,566
Coal,Nigeria,1996,,,177,NGA,566
Coal,Nigeria,1997,,,177,NGA,566
Coal,Nigeria,1998,,,177,NGA,566
Coal,Nigeria,1999,,,177,NGA,566
Coal,Nigeria,2000,,,177,NGA,566
Coal,Nigeria,2001,,,177,NGA,566
Coal,Nigeria,2002,,,177,NGA,566
Coal,Nigeria,2003,,,177,NGA,566
Coal,Nigeria,2004,,,177,NGA,566
Coal,Nigeria,2005,,,177,NGA,566
Coal,Nigeria,2006,,,177,NGA,566
Coal,Nigeria,2007,,,177,NGA,566
Coal,Nigeria,2008,,,177,NGA,566
Coal,Nigeria,2009,,,177,NGA,566
Coal,Nigeria,2010,,,177,NGA,566
Coal,Nigeria,2011,,,177,NGA,566
Coal,Nigeria,2012,,,177,NGA,566
Coal,Nigeria,2013,,,177,NGA,566
Coal,Nigeria,2014,,,177,NGA,566
Coal,Nigeria,2015,,,177,NGA,566
Coal,Nigeria,2016,,,177,NGA,566
Coal,Nigeria,2017,,,177,NGA,566
Coal,Nigeria,2018,,,177,NGA,566
Coal,Nigeria,2019,,,177,NGA,566
Coal,North Macedonia,1965,,,180,MKD,807
Coal,North Macedonia,1966,,,180,MKD,807
Coal,North Macedonia,1967,,,180,MKD,807
Coal,North Macedonia,1968,,,180,MKD,807
Coal,North Macedonia,1969,,,180,MKD,807
Coal,North Macedonia,1970,,,180,MKD,807
Coal,North Macedonia,1971,,,180,MKD,807
Coal,North Macedonia,1972,,,180,MKD,807
Coal,North Macedonia,1973,,,180,MKD,807
Coal,North Macedonia,1974,,,180,MKD,807
Coal,North Macedonia,1975,,,180,MKD,807
Coal,North Macedonia,1976,,,180,MKD,807
Coal,North Macedonia,1977,,,180,MKD,807
Coal,North Macedonia,1978,,,180,MKD,807
Coal,North Macedonia,1979,,,180,MKD,807
Coal,North Macedonia,1980,,,180,MKD,807
Coal,North Macedonia,1981,,,180,MKD,807
Coal,North Macedonia,1982,,,180,MKD,807
Coal,North Macedonia,1983,,,180,MKD,807
Coal,North Macedonia,1984,,,180,MKD,807
Coal,North Macedonia,1985,,,180,MKD,807
Coal,North Macedonia,1986,,,180,MKD,807
Coal,North Macedonia,1987,,,180,MKD,807
Coal,North Macedonia,1988,,,180,MKD,807
Coal,North Macedonia,1989,,,180,MKD,807
Coal,North Macedonia,1990,,0.055680337,180,MKD,807
Coal,North Macedonia,1991,,0.055920952,180,MKD,807
Coal,North Macedonia,1992,,0.055592958,180,MKD,807
Coal,North Macedonia,1993,,0.055869078,180,MKD,807
Coal,North Macedonia,1994,,0.058034616,180,MKD,807
Coal,North Macedonia,1995,,0.059858177,180,MKD,807
Coal,North Macedonia,1996,,0.057915418,180,MKD,807
Coal,North Macedonia,1997,,0.054168609,180,MKD,807
Coal,North Macedonia,1998,,0.070038926,180,MKD,807
Coal,North Macedonia,1999,,0.061080807,180,MKD,807
Coal,North Macedonia,2000,,0.055961983,180,MKD,807
Coal,North Macedonia,2001,,0.061876759,180,MKD,807
Coal,North Macedonia,2002,,0.053793304,180,MKD,807
Coal,North Macedonia,2003,,0.061939645,180,MKD,807
Coal,North Macedonia,2004,,0.058860546,180,MKD,807
Coal,North Macedonia,2005,,0.06107775,180,MKD,807
Coal,North Macedonia,2006,,0.059352747,180,MKD,807
Coal,North Macedonia,2007,,0.060903705,180,MKD,807
Coal,North Macedonia,2008,,0.062416354,180,MKD,807
Coal,North Macedonia,2009,,0.055980112,180,MKD,807
Coal,North Macedonia,2010,,0.054206165,180,MKD,807
Coal,North Macedonia,2011,,0.061907658,180,MKD,807
Coal,North Macedonia,2012,,0.058273013,180,MKD,807
Coal,North Macedonia,2013,,0.048745321,180,MKD,807
Coal,North Macedonia,2014,,0.045103643,180,MKD,807
Coal,North Macedonia,2015,,0.040667477,180,MKD,807
Coal,North Macedonia,2016,,0.036677792,180,MKD,807
Coal,North Macedonia,2017,,0.040089206,180,MKD,807
Coal,North Macedonia,2018,,0.036220135,180,MKD,807
Coal,North Macedonia,2019,,0.044203077,180,MKD,807
Coal,Norway,1965,,0.031958724,182,NOR,578
Coal,Norway,1966,,0.029425249,182,NOR,578
Coal,Norway,1967,,0.030892346,182,NOR,578
Coal,Norway,1968,,0.031445003,182,NOR,578
Coal,Norway,1969,,0.035033133,182,NOR,578
Coal,Norway,1970,,0.035785584,182,NOR,578
Coal,Norway,1971,,0.033652912,182,NOR,578
Coal,Norway,1972,,0.03653925,182,NOR,578
Coal,Norway,1973,,0.039280725,182,NOR,578
Coal,Norway,1974,,0.043549586,182,NOR,578
Coal,Norway,1975,,0.041407619,182,NOR,578
Coal,Norway,1976,,0.039952246,182,NOR,578
Coal,Norway,1977,,0.034399754,182,NOR,578
Coal,Norway,1978,,0.035452399,182,NOR,578
Coal,Norway,1979,,0.04414922,182,NOR,578
Coal,Norway,1980,,0.040867606,182,NOR,578
Coal,Norway,1981,,0.04094054,182,NOR,578
Coal,Norway,1982,,0.039375514,182,NOR,578
Coal,Norway,1983,,0.041947884,182,NOR,578
Coal,Norway,1984,,0.047039033,182,NOR,578
Coal,Norway,1985,,0.046847278,182,NOR,578
Coal,Norway,1986,,0.041750309,182,NOR,578
Coal,Norway,1987,,0.040335087,182,NOR,578
Coal,Norway,1988,,0.041407075,182,NOR,578
Coal,Norway,1989,,0.036278371,182,NOR,578
Coal,Norway,1990,,0.033975078,182,NOR,578
Coal,Norway,1991,,0.030237539,182,NOR,578
Coal,Norway,1992,,0.030378048,182,NOR,578
Coal,Norway,1993,,0.032851006,182,NOR,578
Coal,Norway,1994,,0.037038175,182,NOR,578
Coal,Norway,1995,,0.040438493,182,NOR,578
Coal,Norway,1996,,0.040213678,182,NOR,578
