Commodity,Country,Year,Production,Consumption,ISO3166_alpha3,ISO3166_numeric
Oil,South Sudan,2003,0,0,SSD,728
Oil,South Sudan,2004,0,0,SSD,728
Oil,South Sudan,2005,0,0,SSD,728
Oil,South Sudan,2006,0,0,SSD,728
Oil,South Sudan,2007,0,0,SSD,728
Oil,South Sudan,2008,0,0,SSD,728
Oil,South Sudan,2009,0,0,SSD,728
Oil,South Sudan,2010,0,0,SSD,728
Oil,South Sudan,2011,0,0,SSD,728
Oil,South Sudan,2012,0.065409522,0,SSD,728
Oil,South Sudan,2013,0.209574116,0,SSD,728
Oil,South Sudan,2014,0.326462107,0,SSD,728
Oil,South Sudan,2015,0.310461954,0,SSD,728
Oil,South Sudan,2016,0.246813738,0,SSD,728
Oil,South Sudan,2017,0.256797052,0,SSD,728
Oil,South Sudan,2018,0.268253262,0,SSD,728
Oil,South Sudan,2019,0.291489927,0,SSD,728
Oil,Spain,1965,0,0.606186007,ESP,724
Oil,Spain,1966,0,0.716766212,ESP,724
Oil,Spain,1967,0,0.86774744,ESP,724
Oil,Spain,1968,0,0.921757679,ESP,724
Oil,Spain,1969,0,1.049488055,ESP,724
Oil,Spain,1970,0,1.197354949,ESP,724
Oil,Spain,1971,0,1.318174061,ESP,724
Oil,Spain,1972,0,1.388225256,ESP,724
Oil,Spain,1973,0,1.669709898,ESP,724
Oil,Spain,1974,0,1.752602389,ESP,724
Oil,Spain,1975,0,1.819624573,ESP,724
Oil,Spain,1976,0,2.062542662,ESP,724
Oil,Spain,1977,0,1.941467577,ESP,724
Oil,Spain,1978,0,1.979266212,ESP,724
Oil,Spain,1979,0,2.096672355,ESP,724
Oil,Spain,1980,0,2.224957338,ESP,724
Oil,Spain,1981,0,2.14837884,ESP,724
Oil,Spain,1982,0,2.037542662,ESP,724
Oil,Spain,1983,0,2.038182594,ESP,724
Oil,Spain,1984,0,1.910366894,ESP,724
Oil,Spain,1985,0,1.829351536,ESP,724
Oil,Spain,1986,0,1.822653584,ESP,724
Oil,Spain,1987,0,1.908148464,ESP,724
Oil,Spain,1988,0,1.952986348,ESP,724
Oil,Spain,1989,0,2.05221843,ESP,724
Oil,Spain,1990,0,1.991382263,ESP,724
Oil,Spain,1991,0,2.037372003,ESP,724
Oil,Spain,1992,0,2.302559748,ESP,724
Oil,Spain,1993,0,2.191552922,ESP,724
Oil,Spain,1994,0,2.302602389,ESP,724
Oil,Spain,1995,0,2.460622888,ESP,724
Oil,Spain,1996,0,2.534194547,ESP,724
Oil,Spain,1997,0,2.636634918,ESP,724
Oil,Spain,1998,0,2.850023236,ESP,724
Oil,Spain,1999,0,2.943599872,ESP,724
Oil,Spain,2000,0,2.982677896,ESP,724
Oil,Spain,2001,0,3.116327867,ESP,724
Oil,Spain,2002,0,3.139399028,ESP,724
Oil,Spain,2003,0,3.238945869,ESP,724
Oil,Spain,2004,0,3.34186503,ESP,724
Oil,Spain,2005,0,3.371075388,ESP,724
Oil,Spain,2006,0,3.401428609,ESP,724
Oil,Spain,2007,0,3.412099911,ESP,724
Oil,Spain,2008,0,3.299311303,ESP,724
Oil,Spain,2009,0,3.088326004,ESP,724
Oil,Spain,2010,0,3.006650514,ESP,724
Oil,Spain,2011,0,2.866835351,ESP,724
Oil,Spain,2012,0,2.682992451,ESP,724
Oil,Spain,2013,0,2.502396143,ESP,724
Oil,Spain,2014,0,2.488108467,ESP,724
Oil,Spain,2015,0,2.575188711,ESP,724
Oil,Spain,2016,0,2.662527639,ESP,724
Oil,Spain,2017,0,2.668099648,ESP,724
Oil,Spain,2018,0,2.72039594,ESP,724
Oil,Spain,2019,0,2.716555214,ESP,724
Oil,Sri Lanka,1965,0,0.01945697,LKA,144
Oil,Sri Lanka,1966,0,0.019926446,LKA,144
Oil,Sri Lanka,1967,0,0.020408976,LKA,144
Oil,Sri Lanka,1968,0,0.020897206,LKA,144
Oil,Sri Lanka,1969,0,0.021381306,LKA,144
Oil,Sri Lanka,1970,0,0.042792235,LKA,144
Oil,Sri Lanka,1971,0,0.038784983,LKA,144
Oil,Sri Lanka,1972,0,0.042578072,LKA,144
Oil,Sri Lanka,1973,0,0.044471843,LKA,144
Oil,Sri Lanka,1974,0,0.035203072,LKA,144
Oil,Sri Lanka,1975,0,0.034030717,LKA,144
Oil,Sri Lanka,1976,0,0.033744027,LKA,144
Oil,Sri Lanka,1977,0,0.035790102,LKA,144
Oil,Sri Lanka,1978,0,0.041634812,LKA,144
Oil,Sri Lanka,1979,0,0.042881826,LKA,144
Oil,Sri Lanka,1980,0,0.043212031,LKA,144
Oil,Sri Lanka,1981,0,0.050980375,LKA,144
Oil,Sri Lanka,1982,0,0.057084898,LKA,144
Oil,Sri Lanka,1983,0,0.062515358,LKA,144
Oil,Sri Lanka,1984,0,0.052606655,LKA,144
Oil,Sri Lanka,1985,0,0.048560154,LKA,144
Oil,Sri Lanka,1986,0,0.048723123,LKA,144
Oil,Sri Lanka,1987,0,0.055487201,LKA,144
Oil,Sri Lanka,1988,0,0.053587457,LKA,144
Oil,Sri Lanka,1989,0,0.050997867,LKA,144
Oil,Sri Lanka,1990,0,0.05437244,LKA,144
Oil,Sri Lanka,1991,0,0.057567833,LKA,144
Oil,Sri Lanka,1992,0,0.067762799,LKA,144
Oil,Sri Lanka,1993,0,0.065797782,LKA,144
Oil,Sri Lanka,1994,0,0.072865188,LKA,144
Oil,Sri Lanka,1995,0,0.078875427,LKA,144
Oil,Sri Lanka,1996,0,0.096458191,LKA,144
Oil,Sri Lanka,1997,0,0.10459343,LKA,144
Oil,Sri Lanka,1998,0,0.111975256,LKA,144
Oil,Sri Lanka,1999,0,0.122115188,LKA,144
Oil,Sri Lanka,2000,0,0.144863055,LKA,144
Oil,Sri Lanka,2001,0,0.142318259,LKA,144
Oil,Sri Lanka,2002,0,0.149704778,LKA,144
Oil,Sri Lanka,2003,0,0.148589164,LKA,144
Oil,Sri Lanka,2004,0,0.147850256,LKA,144
Oil,Sri Lanka,2005,0,0.168118686,LKA,144
Oil,Sri Lanka,2006,0,0.175443814,LKA,144
Oil,Sri Lanka,2007,0,0.186245435,LKA,144
Oil,Sri Lanka,2008,0,0.169351365,LKA,144
Oil,Sri Lanka,2009,0,0.178796886,LKA,144
Oil,Sri Lanka,2010,0,0.177418833,LKA,144
Oil,Sri Lanka,2011,0,0.189660994,LKA,144
Oil,Sri Lanka,2012,0,0.196301199,LKA,144
Oil,Sri Lanka,2013,0,0.164752903,LKA,144
Oil,Sri Lanka,2014,0,0.143439317,LKA,144
Oil,Sri Lanka,2015,0,0.176626365,LKA,144
Oil,Sri Lanka,2016,0,0.207567885,LKA,144
Oil,Sri Lanka,2017,0,0.222744212,LKA,144
Oil,Sri Lanka,2018,0,0.221761225,LKA,144
Oil,Sri Lanka,2019,0,0.23936749,LKA,144
Oil,Sudan,1965,0,0,SDN,729
Oil,Sudan,1966,0,0,SDN,729
Oil,Sudan,1967,0,0,SDN,729
Oil,Sudan,1968,0,0,SDN,729
Oil,Sudan,1969,0,0,SDN,729
Oil,Sudan,1970,0,0,SDN,729
Oil,Sudan,1971,0,0,SDN,729
Oil,Sudan,1972,0,0,SDN,729
Oil,Sudan,1973,0,0,SDN,729
Oil,Sudan,1974,0,0,SDN,729
Oil,Sudan,1975,0,0,SDN,729
Oil,Sudan,1976,0,0,SDN,729
Oil,Sudan,1977,0,0,SDN,729
Oil,Sudan,1978,0,0,SDN,729
Oil,Sudan,1979,0,0,SDN,729
Oil,Sudan,1980,0,0,SDN,729
Oil,Sudan,1981,0,0,SDN,729
Oil,Sudan,1982,0,0,SDN,729
Oil,Sudan,1983,0,0,SDN,729
Oil,Sudan,1984,0,0,SDN,729
Oil,Sudan,1985,0,0,SDN,729
Oil,Sudan,1986,0,0,SDN,729
Oil,Sudan,1987,0,0,SDN,729
Oil,Sudan,1988,0,0,SDN,729
Oil,Sudan,1989,0,0,SDN,729
Oil,Sudan,1990,0,0,SDN,729
Oil,Sudan,1991,0,0,SDN,729
Oil,Sudan,1992,0,0,SDN,729
Oil,Sudan,1993,0.004202881,0,SDN,729
Oil,Sudan,1994,0.004202881,0,SDN,729
Oil,Sudan,1995,0.004202881,0,SDN,729
Oil,Sudan,1996,0.010535988,0,SDN,729
Oil,Sudan,1997,0.018912962,0,SDN,729
Oil,Sudan,1998,0.025217283,0,SDN,729
Oil,Sudan,1999,0.132390737,0,SDN,729
Oil,Sudan,2000,0.377466325,0,SDN,729
Oil,Sudan,2001,0.43921808,0,SDN,729
Oil,Sudan,2002,0.496327598,0,SDN,729
Oil,Sudan,2003,0.550851198,0,SDN,729
Oil,Sudan,2004,0.613483761,0,SDN,729
Oil,Sudan,2005,0.617151848,0,SDN,729
Oil,Sudan,2006,0.748450752,0,SDN,729
Oil,Sudan,2007,1.015238701,0,SDN,729
Oil,Sudan,2008,0.962887033,0,SDN,729
Oil,Sudan,2009,0.998630604,0,SDN,729
Oil,Sudan,2010,0.971014385,0,SDN,729
Oil,Sudan,2011,0.61152389,0,SDN,729
Oil,Sudan,2012,0.21726788,0,SDN,729
Oil,Sudan,2013,0.24766188,0,SDN,729
Oil,Sudan,2014,0.251341712,0,SDN,729
Oil,Sudan,2015,0.229187606,0,SDN,729
Oil,Sudan,2016,0.218334295,0,SDN,729
Oil,Sudan,2017,0.198828926,0,SDN,729
Oil,Sudan,2018,0.210230031,0,SDN,729
Oil,Sudan,2019,0.214804586,0,SDN,729
Oil,Sweden,1965,0,0.829625785,SWE,752
Oil,Sweden,1966,0,0.939087837,SWE,752
Oil,Sweden,1967,0,0.935889103,SWE,752
Oil,Sweden,1968,0,1.0591643,SWE,752
Oil,Sweden,1969,0,1.135249681,SWE,752
Oil,Sweden,1970,0,1.23512832,SWE,752
Oil,Sweden,1971,0,1.160576035,SWE,752
Oil,Sweden,1972,0,1.191249431,SWE,752
Oil,Sweden,1973,0,1.216971808,SWE,752
Oil,Sweden,1974,0,1.093593142,SWE,752
Oil,Sweden,1975,0,1.089283701,SWE,752
Oil,Sweden,1976,0,1.201266187,SWE,752
Oil,Sweden,1977,0,1.164699724,SWE,752
Oil,Sweden,1978,0,1.41355807,SWE,752
Oil,Sweden,1979,0,1.523293932,SWE,752
Oil,Sweden,1980,0,1.343833779,SWE,752
Oil,Sweden,1981,0,1.208701397,SWE,752
Oil,Sweden,1982,0,1.123469191,SWE,752
Oil,Sweden,1983,0,0.972199164,SWE,752
Oil,Sweden,1984,0,0.92769886,SWE,752
Oil,Sweden,1985,0,0.997533692,SWE,752
Oil,Sweden,1986,0,1.063073443,SWE,752
Oil,Sweden,1987,0,0.912444023,SWE,752
Oil,Sweden,1988,0,0.849940223,SWE,752
Oil,Sweden,1989,0,0.818035023,SWE,752
Oil,Sweden,1990,0,0.817071545,SWE,752
Oil,Sweden,1991,0,0.699526062,SWE,752
Oil,Sweden,1992,0,0.737052382,SWE,752
Oil,Sweden,1993,0,0.727221864,SWE,752
Oil,Sweden,1994,0,0.769874214,SWE,752
Oil,Sweden,1995,0,0.729108509,SWE,752
Oil,Sweden,1996,0,0.78253283,SWE,752
Oil,Sweden,1997,0,0.732031492,SWE,752
Oil,Sweden,1998,0,0.828804658,SWE,752
Oil,Sweden,1999,0,0.796498264,SWE,752
Oil,Sweden,2000,0,0.680991908,SWE,752
Oil,Sweden,2001,0,0.69175935,SWE,752
Oil,Sweden,2002,0,0.702820347,SWE,752
Oil,Sweden,2003,0,0.757318031,SWE,752
Oil,Sweden,2004,0,0.726531723,SWE,752
Oil,Sweden,2005,0,0.727412946,SWE,752
Oil,Sweden,2006,0,0.734451926,SWE,752
Oil,Sweden,2007,0,0.714839141,SWE,752
Oil,Sweden,2008,0,0.677157978,SWE,752
Oil,Sweden,2009,0,0.651960194,SWE,752
Oil,Sweden,2010,0,0.649346126,SWE,752
Oil,Sweden,2011,0,0.601063274,SWE,752
Oil,Sweden,2012,0,0.593269483,SWE,752
Oil,Sweden,2013,0,0.584130032,SWE,752
Oil,Sweden,2014,0,0.572837531,SWE,752
Oil,Sweden,2015,0,0.561561249,SWE,752
Oil,Sweden,2016,0,0.581579154,SWE,752
Oil,Sweden,2017,0,0.577967654,SWE,752
Oil,Sweden,2018,0,0.552510924,SWE,752
Oil,Sweden,2019,0,0.566753291,SWE,752
Oil,Switzerland,1965,0,0.342875427,CHE,756
Oil,Switzerland,1966,0,0.364803754,CHE,756
Oil,Switzerland,1967,0,0.395179181,CHE,756
Oil,Switzerland,1968,0,0.438566553,CHE,756
Oil,Switzerland,1969,0,0.47640785,CHE,756
Oil,Switzerland,1970,0,0.534257679,CHE,756
Oil,Switzerland,1971,0,0.566595563,CHE,756
Oil,Switzerland,1972,0,0.580716724,CHE,756
Oil,Switzerland,1973,0,0.625,CHE,756
Oil,Switzerland,1974,0,0.555930034,CHE,756
Oil,Switzerland,1975,0,0.533745734,CHE,756
Oil,Switzerland,1976,0,0.554308874,CHE,756
Oil,Switzerland,1977,0,0.556996587,CHE,756
Oil,Switzerland,1978,0,0.572568259,CHE,756
Oil,Switzerland,1979,0,0.549274744,CHE,756
Oil,Switzerland,1980,0,0.548037543,CHE,756
Oil,Switzerland,1981,0,0.506186007,CHE,756
Oil,Switzerland,1982,0,0.478199659,CHE,756
Oil,Switzerland,1983,0,0.523122867,CHE,756
Oil,Switzerland,1984,0,0.50443686,CHE,756
Oil,Switzerland,1985,0,0.512841297,CHE,756
Oil,Switzerland,1986,0,0.562201365,CHE,756
Oil,Switzerland,1987,0,0.52883959,CHE,756
Oil,Switzerland,1988,0,0.530290102,CHE,756
Oil,Switzerland,1989,0,0.50866041,CHE,756
Oil,Switzerland,1990,0,0.544240614,CHE,756
Oil,Switzerland,1991,0,0.553455631,CHE,756
Oil,Switzerland,1992,0,0.560622867,CHE,756
Oil,Switzerland,1993,0,0.525255973,CHE,756
Oil,Switzerland,1994,0,0.543174061,CHE,756
Oil,Switzerland,1995,0,0.503284983,CHE,756
Oil,Switzerland,1996,0,0.521117747,CHE,756
Oil,Switzerland,1997,0,0.547610922,CHE,756
Oil,Switzerland,1998,0,0.554735495,CHE,756
Oil,Switzerland,1999,0,0.537627986,CHE,756
Oil,Switzerland,2000,0,0.520861775,CHE,756
Oil,Switzerland,2001,0,0.557977816,CHE,756
Oil,Switzerland,2002,0,0.52883959,CHE,756
Oil,Switzerland,2003,0,0.514590444,CHE,756
Oil,Switzerland,2004,0,0.512627986,CHE,756
Oil,Switzerland,2005,0,0.522154827,CHE,756
Oil,Switzerland,2006,0,0.535463897,CHE,756
Oil,Switzerland,2007,0,0.482513803,CHE,756
Oil,Switzerland,2008,0,0.514370391,CHE,756
Oil,Switzerland,2009,0,0.522580705,CHE,756
Oil,Switzerland,2010,0,0.485163289,CHE,756
Oil,Switzerland,2011,0,0.470488901,CHE,756
Oil,Switzerland,2012,0,0.479311742,CHE,756
Oil,Switzerland,2013,0,0.501998228,CHE,756
Oil,Switzerland,2014,0,0.450034983,CHE,756
Oil,Switzerland,2015,0,0.455231015,CHE,756
Oil,Switzerland,2016,0,0.430172356,CHE,756
Oil,Switzerland,2017,0,0.440814674,CHE,756
Oil,Switzerland,2018,0,0.425097895,CHE,756
Oil,Switzerland,2019,0,0.434234224,CHE,756
Oil,Syria,1965,0,0,SYR,760
Oil,Syria,1966,0,0,SYR,760
Oil,Syria,1967,0,0,SYR,760
Oil,Syria,1968,0.04473411,0,SYR,760
Oil,Syria,1969,0.112591901,0,SYR,760
Oil,Syria,1970,0.180571917,0,SYR,760
Oil,Syria,1971,0.225183802,0,SYR,760
Oil,Syria,1972,0.249232897,0,SYR,760
Oil,Syria,1973,0.23580568,0,SYR,760
Oil,Syria,1974,0.274044438,0,SYR,760
Oil,Syria,1975,0.407880094,0,SYR,760
Oil,Syria,1976,0.428169335,0,SYR,760
Oil,Syria,1977,0.388760715,0,SYR,760
Oil,Syria,1978,0.380263213,0,SYR,760
Oil,Syria,1979,0.354770707,0,SYR,760
Oil,Syria,1980,0.33657092,0,SYR,760
Oil,Syria,1981,0.348397581,0,SYR,760
Oil,Syria,1982,0.329278201,0,SYR,760
Oil,Syria,1983,0.342024454,0,SYR,760
Oil,Syria,1984,0.345091703,0,SYR,760
Oil,Syria,1985,0.338415635,0,SYR,760
Oil,Syria,1986,0.425728341,0,SYR,760
Oil,Syria,1987,0.489886227,0,SYR,760
Oil,Syria,1988,0.570468736,0,SYR,760
Oil,Syria,1989,0.722509708,0,SYR,760
Oil,Syria,1990,0.862846477,0,SYR,760
Oil,Syria,1991,1.001272181,0,SYR,760
Oil,Syria,1992,1.093649456,0,SYR,760
Oil,Syria,1993,1.199999709,0,SYR,760
Oil,Syria,1994,1.193925217,0,SYR,760
Oil,Syria,1995,1.263313083,0,SYR,760
Oil,Syria,1996,1.245450868,0,SYR,760
Oil,Syria,1997,1.222992611,0,SYR,760
Oil,Syria,1998,1.220910897,0,SYR,760
Oil,Syria,1999,1.22660143,0,SYR,760
Oil,Syria,2000,1.198646429,0,SYR,760
Oil,Syria,2001,1.275654518,0,SYR,760
Oil,Syria,2002,1.396756741,0,SYR,760
Oil,Syria,2003,1.345993323,0,SYR,760
Oil,Syria,2004,1.002119348,0,SYR,760
Oil,Syria,2005,0.924350572,0,SYR,760
Oil,Syria,2006,0.866992434,0,SYR,760
Oil,Syria,2007,0.830878051,0,SYR,760
Oil,Syria,2008,0.83741482,0,SYR,760
Oil,Syria,2009,0.824504924,0,SYR,760
Oil,Syria,2010,0.790514916,0,SYR,760
Oil,Syria,2011,0.72308157,0,SYR,760
Oil,Syria,2012,0.344660155,0,SYR,760
Oil,Syria,2013,0.114610983,0,SYR,760
Oil,Syria,2014,0.062284492,0,SYR,760
Oil,Syria,2015,0.051102219,0,SYR,760
Oil,Syria,2016,0.046981833,0,SYR,760
Oil,Syria,2017,0.046024322,0,SYR,760
Oil,Syria,2018,0.044839349,0,SYR,760
Oil,Syria,2019,0.043721015,0,SYR,760
Oil,Taiwan,1965,0,0.092320819,TWN,158
Oil,Taiwan,1966,0,0.109385666,TWN,158
Oil,Taiwan,1967,0,0.130119454,TWN,158
Oil,Taiwan,1968,0,0.155418089,TWN,158
Oil,Taiwan,1969,0,0.186390785,TWN,158
Oil,Taiwan,1970,0,0.224146758,TWN,158
Oil,Taiwan,1971,0,0.314249147,TWN,158
Oil,Taiwan,1972,0,0.34112628,TWN,158
Oil,Taiwan,1973,0,0.435025597,TWN,158
Oil,Taiwan,1974,0,0.39052901,TWN,158
Oil,Taiwan,1975,0,0.452645051,TWN,158
Oil,Taiwan,1976,0,0.583617747,TWN,158
Oil,Taiwan,1977,0,0.644283276,TWN,158
Oil,Taiwan,1978,0,0.755418089,TWN,158
Oil,Taiwan,1979,0,0.756996587,TWN,158
Oil,Taiwan,1980,0,0.786049488,TWN,158
Oil,Taiwan,1981,0,0.688950512,TWN,158
Oil,Taiwan,1982,0,0.660750853,TWN,158
Oil,Taiwan,1983,0,0.675895904,TWN,158
Oil,Taiwan,1984,0,0.655460751,TWN,158
Oil,Taiwan,1985,0,0.804580338,TWN,158
Oil,Taiwan,1986,0,0.889376531,TWN,158
Oil,Taiwan,1987,0,0.924378024,TWN,158
Oil,Taiwan,1988,0,1.060896337,TWN,158
Oil,Taiwan,1989,0,1.180555564,TWN,158
Oil,Taiwan,1990,0,1.220895365,TWN,158
Oil,Taiwan,1991,0,1.265557371,TWN,158
Oil,Taiwan,1992,0,1.299021361,TWN,158
Oil,Taiwan,1993,0,1.392480298,TWN,158
Oil,Taiwan,1994,0,1.468761947,TWN,158
Oil,Taiwan,1995,0,1.587772932,TWN,158
Oil,Taiwan,1996,0,1.592565258,TWN,158
Oil,Taiwan,1997,0,1.655945036,TWN,158
Oil,Taiwan,1998,0,1.710684687,TWN,158
Oil,Taiwan,1999,0,1.841890243,TWN,158
Oil,Taiwan,2000,0,1.896462194,TWN,158
Oil,Taiwan,2001,0,1.945167728,TWN,158
Oil,Taiwan,2002,0,1.95193619,TWN,158
Oil,Taiwan,2003,0,2.033138771,TWN,158
Oil,Taiwan,2004,0,2.128072345,TWN,158
Oil,Taiwan,2005,0,2.111136111,TWN,158
Oil,Taiwan,2006,0,2.105482669,TWN,158
Oil,Taiwan,2007,0,2.193504877,TWN,158
Oil,Taiwan,2008,0,1.96561656,TWN,158
Oil,Taiwan,2009,0,1.970901596,TWN,158
Oil,Taiwan,2010,0,2.010087744,TWN,158
Oil,Taiwan,2011,0,1.824216066,TWN,158
Oil,Taiwan,2012,0,1.822916967,TWN,158
Oil,Taiwan,2013,0,1.855714611,TWN,158
Oil,Taiwan,2014,0,1.920674379,TWN,158
Oil,Taiwan,2015,0,1.934606178,TWN,158
Oil,Taiwan,2016,0,1.989867893,TWN,158
Oil,Taiwan,2017,0,1.978525598,TWN,158
Oil,Taiwan,2018,0,1.982128222,TWN,158
Oil,Taiwan,2019,0,1.881937246,TWN,158
Oil,Thailand,1965,0,0.098122867,THA,764
Oil,Thailand,1966,0,0.115998294,THA,764
Oil,Thailand,1967,0,0.128967577,THA,764
Oil,Thailand,1968,0,0.170349829,THA,764
Oil,Thailand,1969,0,0.184726962,THA,764
Oil,Thailand,1970,0,0.215571672,THA,764
Oil,Thailand,1971,0,0.240017065,THA,764
Oil,Thailand,1972,0,0.302047782,THA,764
Oil,Thailand,1973,0,0.319923208,THA,764
Oil,Thailand,1974,0,0.326578498,THA,764
Oil,Thailand,1975,0,0.351962457,THA,764
Oil,Thailand,1976,0,0.371032423,THA,764
Oil,Thailand,1977,0,0.417192833,THA,764
Oil,Thailand,1978,0,0.468387372,THA,764
Oil,Thailand,1979,0,0.47359215,THA,764
Oil,Thailand,1980,0,0.494112628,THA,764
Oil,Thailand,1981,0.002856719,0.471075085,THA,764
Oil,Thailand,1982,0.010296518,0.426493174,THA,764
Oil,Thailand,1983,0.024956749,0.477645051,THA,764
Oil,Thailand,1984,0.045307052,0.496928328,THA,764
Oil,Thailand,1985,0.085756729,0.470264505,THA,764
Oil,Thailand,1986,0.084244151,0.490464329,THA,764
Oil,Thailand,1987,0.077416307,0.536328218,THA,764
Oil,Thailand,1988,0.088700847,0.606406577,THA,764
Oil,Thailand,1989,0.087376364,0.712868387,THA,764
Oil,Thailand,1990,0.104073696,0.85559012,THA,764
Oil,Thailand,1991,0.120452144,0.915438293,THA,764
Oil,Thailand,1992,0.140887119,1.031382882,THA,764
Oil,Thailand,1993,0.144783102,1.191719698,THA,764
Oil,Thailand,1994,0.145754747,1.330061678,THA,764
Oil,Thailand,1995,0.141665503,1.449032643,THA,764
Oil,Thailand,1996,0.161106509,1.597454521,THA,764
Oil,Thailand,1997,0.183019296,1.606585459,THA,764
Oil,Thailand,1998,0.190351234,1.470120253,THA,764
Oil,Thailand,1999,0.207305533,1.565614,THA,764
Oil,Thailand,2000,0.304208498,1.482935514,THA,764
Oil,Thailand,2001,0.331985965,1.460340626,THA,764
Oil,Thailand,2002,0.364744145,1.625856463,THA,764
Oil,Thailand,2003,0.425846597,1.80472401,THA,764
Oil,Thailand,2004,0.416737356,1.949104509,THA,764
Oil,Thailand,2005,0.508901967,1.954808845,THA,764
Oil,Thailand,2006,0.554135248,1.916649726,THA,764
Oil,Thailand,2007,0.584524198,1.932489005,THA,764
Oil,Thailand,2008,0.617269999,1.863553577,THA,764
Oil,Thailand,2009,0.63938959,1.94172714,THA,764
Oil,Thailand,2010,0.649733558,2.001208412,THA,764
Oil,Thailand,2011,0.674693155,2.083116098,THA,764
Oil,Thailand,2012,0.736835884,2.179697827,THA,764
Oil,Thailand,2013,0.729289626,2.261796077,THA,764
Oil,Thailand,2014,0.720431139,2.262045628,THA,764
Oil,Thailand,2015,0.750776717,2.396802138,THA,764
Oil,Thailand,2016,0.773371313,2.489916818,THA,764
Oil,Thailand,2017,0.749273809,2.552560179,THA,764
Oil,Thailand,2018,0.727960293,2.593662108,THA,764
Oil,Thailand,2019,0.726416541,2.630022376,THA,764
Oil,Total Africa,1965,4.530697991,1.167069662,,
Oil,Total Africa,1966,5.765903899,1.278091323,,
Oil,Total Africa,1967,6.342961739,1.264814638,,
Oil,Total Africa,1968,8.129374238,1.334840711,,
Oil,Total Africa,1969,10.33829772,1.350905229,,
Oil,Total Africa,1970,12.47079758,1.494860863,,
Oil,Total Africa,1971,11.66891324,1.690569084,,
Oil,Total Africa,1972,11.71712802,1.831455362,,
Oil,Total Africa,1973,12.27745095,1.970684328,,
Oil,Total Africa,1974,11.31872989,2.037519163,,
Oil,Total Africa,1975,10.3852452,2.131232026,,
Oil,Total Africa,1976,12.38819128,2.365179711,,
Oil,Total Africa,1977,12.98951579,2.505045111,,
Oil,Total Africa,1978,12.67958146,2.633658282,,
Oil,Total Africa,1979,13.94029138,2.809875193,,
Oil,Total Africa,1980,12.81142656,2.971504107,,
Oil,Total Africa,1981,10.17265891,3.162814308,,
Oil,Total Africa,1982,9.779864802,3.320212358,,
Oil,Total Africa,1983,9.912986211,3.433616721,,
Oil,Total Africa,1984,10.58585154,3.507763872,,
Oil,Total Africa,1985,11.006059,3.585432098,,
Oil,Total Africa,1986,10.97444055,3.531835663,,
Oil,Total Africa,1987,10.99617835,3.7098671,,
Oil,Total Africa,1988,11.46324704,3.879886086,,
Oil,Total Africa,1989,12.65202027,4.022681286,,
Oil,Total Africa,1990,13.55933307,4.082058104,,
Oil,Total Africa,1991,14.06638253,4.111244793,,
Oil,Total Africa,1992,14.33306792,4.206831475,,
Oil,Total Africa,1993,14.14621303,4.252986513,,
Oil,Total Africa,1994,14.11772101,4.34830801,,
Oil,Total Africa,1995,14.34647709,4.499443345,,
Oil,Total Africa,1996,14.81096005,4.614929229,,
Oil,Total Africa,1997,15.15533634,4.737798161,,
Oil,Total Africa,1998,15.20629764,4.84895623,,
Oil,Total Africa,1999,14.77638528,5.024245436,,
Oil,Total Africa,2000,15.8526281,5.048125333,,
Oil,Total Africa,2001,15.69374311,5.110224463,,
Oil,Total Africa,2002,15.80024313,5.202698614,,
Oil,Total Africa,2003,17.18399769,5.335126478,,
Oil,Total Africa,2004,19.12096622,5.598989041,,
Oil,Total Africa,2005,19.82603655,5.885992777,,
Oil,Total Africa,2006,20.28866052,5.925695036,,
Oil,Total Africa,2007,20.71209341,6.118225353,,
Oil,Total Africa,2008,20.92270682,6.455967281,,
Oil,Total Africa,2009,20.12826748,6.69295972,,
Oil,Total Africa,2010,20.77821184,7.023920102,,
Oil,Total Africa,2011,17.32249444,6.826849894,,
Oil,Total Africa,2012,18.86568306,7.200269216,,
Oil,Total Africa,2013,17.47085264,7.459567695,,
Oil,Total Africa,2014,16.66462145,7.582788683,,
Oil,Total Africa,2015,16.4960412,7.749554761,,
Oil,Total Africa,2016,15.55079263,7.809580879,,
Oil,Total Africa,2017,16.41725678,7.845331954,,
Oil,Total Africa,2018,16.83230421,7.923754169,,
Oil,Total Africa,2019,17.02440673,8.121809965,,
Oil,Total Asia Pacific,1965,1.915743752,6.933268827,,
Oil,Total Asia Pacific,1966,2.133620457,7.987027012,,
Oil,Total Asia Pacific,1967,2.262216207,9.322625239,,
Oil,Total Asia Pacific,1968,2.64717861,10.66464767,,
Oil,Total Asia Pacific,1969,3.047158229,12.39479969,,
Oil,Total Asia Pacific,1970,4.213589845,14.41703875,,
Oil,Total Asia Pacific,1971,5.05981931,16.00586938,,
Oil,Total Asia Pacific,1972,5.959151275,17.22421927,,
Oil,Total Asia Pacific,1973,7.114913133,19.59178809,,
Oil,Total Asia Pacific,1974,7.585368333,19.44892234,,
Oil,Total Asia Pacific,1975,8.063681695,19.32071561,,
Oil,Total Asia Pacific,1976,9.200444285,20.53760152,,
Oil,Total Asia Pacific,1977,10.04573847,21.58638912,,
Oil,Total Asia Pacific,1978,10.49889249,22.76030386,,
Oil,Total Asia Pacific,1979,10.76941451,23.32285012,,
